GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1500000US040131032106,040131032106,"Block Group 6, Census Tract 1032.10, Maricopa County, Arizona",740
1500000US040131032111,040131032111,"Block Group 1, Census Tract 1032.11, Maricopa County, Arizona",1140
1500000US040131032112,040131032112,"Block Group 2, Census Tract 1032.11, Maricopa County, Arizona",1907
1500000US040131032113,040131032113,"Block Group 3, Census Tract 1032.11, Maricopa County, Arizona",1348
1500000US040131032121,040131032121,"Block Group 1, Census Tract 1032.12, Maricopa County, Arizona",1580
1500000US040131032122,040131032122,"Block Group 2, Census Tract 1032.12, Maricopa County, Arizona",1412
1500000US040131032123,040131032123,"Block Group 3, Census Tract 1032.12, Maricopa County, Arizona",1253
1500000US040131032141,040131032141,"Block Group 1, Census Tract 1032.14, Maricopa County, Arizona",1050
1500000US040131032142,040131032142,"Block Group 2, Census Tract 1032.14, Maricopa County, Arizona",1677
1500000US040131032143,040131032143,"Block Group 3, Census Tract 1032.14, Maricopa County, Arizona",1125
1500000US040131032151,040131032151,"Block Group 1, Census Tract 1032.15, Maricopa County, Arizona",1488
1500000US040131032152,040131032152,"Block Group 2, Census Tract 1032.15, Maricopa County, Arizona",1291
1500000US040131032161,040131032161,"Block Group 1, Census Tract 1032.16, Maricopa County, Arizona",1150
1500000US040131032162,040131032162,"Block Group 2, Census Tract 1032.16, Maricopa County, Arizona",1427
1500000US040131032163,040131032163,"Block Group 3, Census Tract 1032.16, Maricopa County, Arizona",1436
1500000US040131032164,040131032164,"Block Group 4, Census Tract 1032.16, Maricopa County, Arizona",1179
1500000US040131032171,040131032171,"Block Group 1, Census Tract 1032.17, Maricopa County, Arizona",1288
1500000US040131032172,040131032172,"Block Group 2, Census Tract 1032.17, Maricopa County, Arizona",1746
1500000US040131032173,040131032173,"Block Group 3, Census Tract 1032.17, Maricopa County, Arizona",1638
1500000US040131032174,040131032174,"Block Group 4, Census Tract 1032.17, Maricopa County, Arizona",1623
1500000US040131032191,040131032191,"Block Group 1, Census Tract 1032.19, Maricopa County, Arizona",1004
1500000US040131032192,040131032192,"Block Group 2, Census Tract 1032.19, Maricopa County, Arizona",994
1500000US040131032193,040131032193,"Block Group 3, Census Tract 1032.19, Maricopa County, Arizona",1014
1500000US040131032201,040131032201,"Block Group 1, Census Tract 1032.20, Maricopa County, Arizona",1347
1500000US040131032202,040131032202,"Block Group 2, Census Tract 1032.20, Maricopa County, Arizona",684
1500000US040131032203,040131032203,"Block Group 3, Census Tract 1032.20, Maricopa County, Arizona",963
1500000US040131033021,040131033021,"Block Group 1, Census Tract 1033.02, Maricopa County, Arizona",1758
1500000US040131033022,040131033022,"Block Group 2, Census Tract 1033.02, Maricopa County, Arizona",2155
1500000US040131033023,040131033023,"Block Group 3, Census Tract 1033.02, Maricopa County, Arizona",1692
1500000US040131033024,040131033024,"Block Group 4, Census Tract 1033.02, Maricopa County, Arizona",641
1500000US040131033031,040131033031,"Block Group 1, Census Tract 1033.03, Maricopa County, Arizona",1572
1500000US040131033032,040131033032,"Block Group 2, Census Tract 1033.03, Maricopa County, Arizona",1110
1500000US040131033033,040131033033,"Block Group 3, Census Tract 1033.03, Maricopa County, Arizona",793
1500000US040131033041,040131033041,"Block Group 1, Census Tract 1033.04, Maricopa County, Arizona",1901
1500000US040131033042,040131033042,"Block Group 2, Census Tract 1033.04, Maricopa County, Arizona",1355
1500000US040131033043,040131033043,"Block Group 3, Census Tract 1033.04, Maricopa County, Arizona",1418
1500000US040131033051,040131033051,"Block Group 1, Census Tract 1033.05, Maricopa County, Arizona",1276
1500000US040131033052,040131033052,"Block Group 2, Census Tract 1033.05, Maricopa County, Arizona",1816
1500000US040131033061,040131033061,"Block Group 1, Census Tract 1033.06, Maricopa County, Arizona",1478
1500000US040131033062,040131033062,"Block Group 2, Census Tract 1033.06, Maricopa County, Arizona",2141
1500000US040131034001,040131034001,"Block Group 1, Census Tract 1034, Maricopa County, Arizona",1701
1500000US040131034002,040131034002,"Block Group 2, Census Tract 1034, Maricopa County, Arizona",1483
1500000US040131034003,040131034003,"Block Group 3, Census Tract 1034, Maricopa County, Arizona",1472
1500000US040131035011,040131035011,"Block Group 1, Census Tract 1035.01, Maricopa County, Arizona",1088
1500000US040131035012,040131035012,"Block Group 2, Census Tract 1035.01, Maricopa County, Arizona",960
1500000US040131035013,040131035013,"Block Group 3, Census Tract 1035.01, Maricopa County, Arizona",1059
1500000US040131035021,040131035021,"Block Group 1, Census Tract 1035.02, Maricopa County, Arizona",1491
1500000US040131035022,040131035022,"Block Group 2, Census Tract 1035.02, Maricopa County, Arizona",1068
1500000US040131035023,040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",1153
1500000US040131035024,040131035024,"Block Group 4, Census Tract 1035.02, Maricopa County, Arizona",992
1500000US040131035025,040131035025,"Block Group 5, Census Tract 1035.02, Maricopa County, Arizona",1210
1500000US040131036041,040131036041,"Block Group 1, Census Tract 1036.04, Maricopa County, Arizona",1825
1500000US040131036042,040131036042,"Block Group 2, Census Tract 1036.04, Maricopa County, Arizona",1079
1500000US040131036043,040131036043,"Block Group 3, Census Tract 1036.04, Maricopa County, Arizona",1194
1500000US040131036051,040131036051,"Block Group 1, Census Tract 1036.05, Maricopa County, Arizona",1711
1500000US040131036052,040131036052,"Block Group 2, Census Tract 1036.05, Maricopa County, Arizona",1934
1500000US040131036053,040131036053,"Block Group 3, Census Tract 1036.05, Maricopa County, Arizona",1040
1500000US040131036054,040131036054,"Block Group 4, Census Tract 1036.05, Maricopa County, Arizona",1282
1500000US040131036061,040131036061,"Block Group 1, Census Tract 1036.06, Maricopa County, Arizona",875
1500000US040131036062,040131036062,"Block Group 2, Census Tract 1036.06, Maricopa County, Arizona",1169
1500000US040131036063,040131036063,"Block Group 3, Census Tract 1036.06, Maricopa County, Arizona",2045
1500000US040131036071,040131036071,"Block Group 1, Census Tract 1036.07, Maricopa County, Arizona",1230
1500000US040131036072,040131036072,"Block Group 2, Census Tract 1036.07, Maricopa County, Arizona",1303
1500000US040131036073,040131036073,"Block Group 3, Census Tract 1036.07, Maricopa County, Arizona",935
1500000US040131036074,040131036074,"Block Group 4, Census Tract 1036.07, Maricopa County, Arizona",1028
1500000US040131036081,040131036081,"Block Group 1, Census Tract 1036.08, Maricopa County, Arizona",2243
1500000US040131036082,040131036082,"Block Group 2, Census Tract 1036.08, Maricopa County, Arizona",1344
1500000US040131036091,040131036091,"Block Group 1, Census Tract 1036.09, Maricopa County, Arizona",960
1500000US040131036092,040131036092,"Block Group 2, Census Tract 1036.09, Maricopa County, Arizona",1032
1500000US040131036093,040131036093,"Block Group 3, Census Tract 1036.09, Maricopa County, Arizona",1623
1500000US040131036094,040131036094,"Block Group 4, Census Tract 1036.09, Maricopa County, Arizona",1665
1500000US040131036111,040131036111,"Block Group 1, Census Tract 1036.11, Maricopa County, Arizona",1646
1500000US040131036112,040131036112,"Block Group 2, Census Tract 1036.11, Maricopa County, Arizona",1394
1500000US040131036113,040131036113,"Block Group 3, Census Tract 1036.11, Maricopa County, Arizona",2081
1500000US040131036121,040131036121,"Block Group 1, Census Tract 1036.12, Maricopa County, Arizona",1054
1500000US040131036122,040131036122,"Block Group 2, Census Tract 1036.12, Maricopa County, Arizona",1130
1500000US040131036123,040131036123,"Block Group 3, Census Tract 1036.12, Maricopa County, Arizona",1575
1500000US040131036124,040131036124,"Block Group 4, Census Tract 1036.12, Maricopa County, Arizona",1003
1500000US040131036141,040131036141,"Block Group 1, Census Tract 1036.14, Maricopa County, Arizona",1992
1500000US040131036142,040131036142,"Block Group 2, Census Tract 1036.14, Maricopa County, Arizona",1006
1500000US040131036151,040131036151,"Block Group 1, Census Tract 1036.15, Maricopa County, Arizona",836
1500000US040131036152,040131036152,"Block Group 2, Census Tract 1036.15, Maricopa County, Arizona",2040
1500000US040131036153,040131036153,"Block Group 3, Census Tract 1036.15, Maricopa County, Arizona",1872
1500000US040131037011,040131037011,"Block Group 1, Census Tract 1037.01, Maricopa County, Arizona",1176
1500000US040131037012,040131037012,"Block Group 2, Census Tract 1037.01, Maricopa County, Arizona",2280
1500000US040131037013,040131037013,"Block Group 3, Census Tract 1037.01, Maricopa County, Arizona",1244
1500000US040131037021,040131037021,"Block Group 1, Census Tract 1037.02, Maricopa County, Arizona",791
1500000US040131037022,040131037022,"Block Group 2, Census Tract 1037.02, Maricopa County, Arizona",1164
1500000US040131037023,040131037023,"Block Group 3, Census Tract 1037.02, Maricopa County, Arizona",1101
1500000US040131039001,040131039001,"Block Group 1, Census Tract 1039, Maricopa County, Arizona",1329
1500000US040131039002,040131039002,"Block Group 2, Census Tract 1039, Maricopa County, Arizona",1488
1500000US040131039003,040131039003,"Block Group 3, Census Tract 1039, Maricopa County, Arizona",1359
1500000US040131039004,040131039004,"Block Group 4, Census Tract 1039, Maricopa County, Arizona",1651
1500000US040131040001,040131040001,"Block Group 1, Census Tract 1040, Maricopa County, Arizona",1633
1500000US040131040002,040131040002,"Block Group 2, Census Tract 1040, Maricopa County, Arizona",1005
1500000US040131040003,040131040003,"Block Group 3, Census Tract 1040, Maricopa County, Arizona",1850
1500000US040131040004,040131040004,"Block Group 4, Census Tract 1040, Maricopa County, Arizona",2237
1500000US040131041001,040131041001,"Block Group 1, Census Tract 1041, Maricopa County, Arizona",1635
1500000US040131041002,040131041002,"Block Group 2, Census Tract 1041, Maricopa County, Arizona",1719
1500000US040131041003,040131041003,"Block Group 3, Census Tract 1041, Maricopa County, Arizona",1392
1500000US040131041004,040131041004,"Block Group 4, Census Tract 1041, Maricopa County, Arizona",1821
1500000US040131042021,040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",1376
1500000US040131042022,040131042022,"Block Group 2, Census Tract 1042.02, Maricopa County, Arizona",2205
1500000US040131042023,040131042023,"Block Group 3, Census Tract 1042.02, Maricopa County, Arizona",1550
1500000US040131042031,040131042031,"Block Group 1, Census Tract 1042.03, Maricopa County, Arizona",1155
1500000US040131042032,040131042032,"Block Group 2, Census Tract 1042.03, Maricopa County, Arizona",1185
1500000US040131042033,040131042033,"Block Group 3, Census Tract 1042.03, Maricopa County, Arizona",914
1500000US040131042034,040131042034,"Block Group 4, Census Tract 1042.03, Maricopa County, Arizona",1272
1500000US040131042035,040131042035,"Block Group 5, Census Tract 1042.03, Maricopa County, Arizona",1685
1500000US040131042041,040131042041,"Block Group 1, Census Tract 1042.04, Maricopa County, Arizona",1413
1500000US040131042042,040131042042,"Block Group 2, Census Tract 1042.04, Maricopa County, Arizona",1817
1500000US040131042051,040131042051,"Block Group 1, Census Tract 1042.05, Maricopa County, Arizona",1188
1500000US040131042052,040131042052,"Block Group 2, Census Tract 1042.05, Maricopa County, Arizona",1051
1500000US040131042053,040131042053,"Block Group 3, Census Tract 1042.05, Maricopa County, Arizona",1144
1500000US040131042054,040131042054,"Block Group 4, Census Tract 1042.05, Maricopa County, Arizona",1773
1500000US040131042061,040131042061,"Block Group 1, Census Tract 1042.06, Maricopa County, Arizona",1255
1500000US040131042062,040131042062,"Block Group 2, Census Tract 1042.06, Maricopa County, Arizona",1389
1500000US040131042063,040131042063,"Block Group 3, Census Tract 1042.06, Maricopa County, Arizona",1169
1500000US040131042071,040131042071,"Block Group 1, Census Tract 1042.07, Maricopa County, Arizona",1579
1500000US040131042072,040131042072,"Block Group 2, Census Tract 1042.07, Maricopa County, Arizona",1456
1500000US040131042073,040131042073,"Block Group 3, Census Tract 1042.07, Maricopa County, Arizona",1205
1500000US040131042121,040131042121,"Block Group 1, Census Tract 1042.12, Maricopa County, Arizona",760
1500000US040131042122,040131042122,"Block Group 2, Census Tract 1042.12, Maricopa County, Arizona",1786
1500000US040131042123,040131042123,"Block Group 3, Census Tract 1042.12, Maricopa County, Arizona",1678
1500000US040131042124,040131042124,"Block Group 4, Census Tract 1042.12, Maricopa County, Arizona",1950
1500000US040131042141,040131042141,"Block Group 1, Census Tract 1042.14, Maricopa County, Arizona",1205
1500000US040131042142,040131042142,"Block Group 2, Census Tract 1042.14, Maricopa County, Arizona",1107
1500000US040131042151,040131042151,"Block Group 1, Census Tract 1042.15, Maricopa County, Arizona",631
1500000US040131042152,040131042152,"Block Group 2, Census Tract 1042.15, Maricopa County, Arizona",593
1500000US040131042153,040131042153,"Block Group 3, Census Tract 1042.15, Maricopa County, Arizona",731
1500000US040131042154,040131042154,"Block Group 4, Census Tract 1042.15, Maricopa County, Arizona",626
1500000US040131042155,040131042155,"Block Group 5, Census Tract 1042.15, Maricopa County, Arizona",1445
1500000US040131042161,040131042161,"Block Group 1, Census Tract 1042.16, Maricopa County, Arizona",1247
1500000US040131042162,040131042162,"Block Group 2, Census Tract 1042.16, Maricopa County, Arizona",1093
1500000US040131042163,040131042163,"Block Group 3, Census Tract 1042.16, Maricopa County, Arizona",2431
1500000US040131042171,040131042171,"Block Group 1, Census Tract 1042.17, Maricopa County, Arizona",1709
1500000US040131042172,040131042172,"Block Group 2, Census Tract 1042.17, Maricopa County, Arizona",1654
1500000US040131042173,040131042173,"Block Group 3, Census Tract 1042.17, Maricopa County, Arizona",1519
1500000US040131042181,040131042181,"Block Group 1, Census Tract 1042.18, Maricopa County, Arizona",1256
1500000US040131042182,040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",1098
1500000US040131042183,040131042183,"Block Group 3, Census Tract 1042.18, Maricopa County, Arizona",1587
1500000US040131042191,040131042191,"Block Group 1, Census Tract 1042.19, Maricopa County, Arizona",1536
1500000US040131042192,040131042192,"Block Group 2, Census Tract 1042.19, Maricopa County, Arizona",1446
1500000US040131042211,040131042211,"Block Group 1, Census Tract 1042.21, Maricopa County, Arizona",1289
1500000US040131042212,040131042212,"Block Group 2, Census Tract 1042.21, Maricopa County, Arizona",1762
1500000US040131042213,040131042213,"Block Group 3, Census Tract 1042.21, Maricopa County, Arizona",1072
1500000US040131042214,040131042214,"Block Group 4, Census Tract 1042.21, Maricopa County, Arizona",1741
1500000US040131042221,040131042221,"Block Group 1, Census Tract 1042.22, Maricopa County, Arizona",1117
1500000US040131042222,040131042222,"Block Group 2, Census Tract 1042.22, Maricopa County, Arizona",1742
1500000US040131042223,040131042223,"Block Group 3, Census Tract 1042.22, Maricopa County, Arizona",1348
1500000US040131042224,040131042224,"Block Group 4, Census Tract 1042.22, Maricopa County, Arizona",1708
1500000US040131042231,040131042231,"Block Group 1, Census Tract 1042.23, Maricopa County, Arizona",917
1500000US040131042232,040131042232,"Block Group 2, Census Tract 1042.23, Maricopa County, Arizona",940
1500000US040131042241,040131042241,"Block Group 1, Census Tract 1042.24, Maricopa County, Arizona",888
1500000US040131042242,040131042242,"Block Group 2, Census Tract 1042.24, Maricopa County, Arizona",1840
1500000US040131042243,040131042243,"Block Group 3, Census Tract 1042.24, Maricopa County, Arizona",1692
1500000US040131042244,040131042244,"Block Group 4, Census Tract 1042.24, Maricopa County, Arizona",1478
1500000US040131042251,040131042251,"Block Group 1, Census Tract 1042.25, Maricopa County, Arizona",1301
1500000US040131042252,040131042252,"Block Group 2, Census Tract 1042.25, Maricopa County, Arizona",1355
1500000US040131042253,040131042253,"Block Group 3, Census Tract 1042.25, Maricopa County, Arizona",1043
1500000US040131042261,040131042261,"Block Group 1, Census Tract 1042.26, Maricopa County, Arizona",1067
1500000US040131042262,040131042262,"Block Group 2, Census Tract 1042.26, Maricopa County, Arizona",1215
1500000US040131042263,040131042263,"Block Group 3, Census Tract 1042.26, Maricopa County, Arizona",706
1500000US040131042264,040131042264,"Block Group 4, Census Tract 1042.26, Maricopa County, Arizona",1385
1500000US040131042271,040131042271,"Block Group 1, Census Tract 1042.27, Maricopa County, Arizona",1254
1500000US040131042272,040131042272,"Block Group 2, Census Tract 1042.27, Maricopa County, Arizona",805
1500000US040131043011,040131043011,"Block Group 1, Census Tract 1043.01, Maricopa County, Arizona",1611
1500000US040131043012,040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",1689
1500000US040131043021,040131043021,"Block Group 1, Census Tract 1043.02, Maricopa County, Arizona",1381
1500000US040131043022,040131043022,"Block Group 2, Census Tract 1043.02, Maricopa County, Arizona",1828
1500000US040131044011,040131044011,"Block Group 1, Census Tract 1044.01, Maricopa County, Arizona",2400
1500000US040131044012,040131044012,"Block Group 2, Census Tract 1044.01, Maricopa County, Arizona",1391
1500000US040131044013,040131044013,"Block Group 3, Census Tract 1044.01, Maricopa County, Arizona",1226
1500000US040131044021,040131044021,"Block Group 1, Census Tract 1044.02, Maricopa County, Arizona",2538
1500000US040131045011,040131045011,"Block Group 1, Census Tract 1045.01, Maricopa County, Arizona",1068
1500000US040131045012,040131045012,"Block Group 2, Census Tract 1045.01, Maricopa County, Arizona",1492
1500000US040131045013,040131045013,"Block Group 3, Census Tract 1045.01, Maricopa County, Arizona",1137
1500000US040131045021,040131045021,"Block Group 1, Census Tract 1045.02, Maricopa County, Arizona",1515
1500000US040131045022,040131045022,"Block Group 2, Census Tract 1045.02, Maricopa County, Arizona",1692
1500000US040131045023,040131045023,"Block Group 3, Census Tract 1045.02, Maricopa County, Arizona",1900
1500000US040131046001,040131046001,"Block Group 1, Census Tract 1046, Maricopa County, Arizona",1553
1500000US040131046002,040131046002,"Block Group 2, Census Tract 1046, Maricopa County, Arizona",1496
1500000US040131046003,040131046003,"Block Group 3, Census Tract 1046, Maricopa County, Arizona",1204
1500000US040131047011,040131047011,"Block Group 1, Census Tract 1047.01, Maricopa County, Arizona",1046
1500000US040131047012,040131047012,"Block Group 2, Census Tract 1047.01, Maricopa County, Arizona",762
1500000US040131047013,040131047013,"Block Group 3, Census Tract 1047.01, Maricopa County, Arizona",666
1500000US040131047021,040131047021,"Block Group 1, Census Tract 1047.02, Maricopa County, Arizona",1023
1500000US040131047022,040131047022,"Block Group 2, Census Tract 1047.02, Maricopa County, Arizona",1316
1500000US040131047023,040131047023,"Block Group 3, Census Tract 1047.02, Maricopa County, Arizona",1356
1500000US040131047024,040131047024,"Block Group 4, Census Tract 1047.02, Maricopa County, Arizona",746
1500000US040131048011,040131048011,"Block Group 1, Census Tract 1048.01, Maricopa County, Arizona",2077
1500000US040131048012,040131048012,"Block Group 2, Census Tract 1048.01, Maricopa County, Arizona",1542
1500000US040131048021,040131048021,"Block Group 1, Census Tract 1048.02, Maricopa County, Arizona",1121
1500000US040131048022,040131048022,"Block Group 2, Census Tract 1048.02, Maricopa County, Arizona",1295
1500000US040131048023,040131048023,"Block Group 3, Census Tract 1048.02, Maricopa County, Arizona",1583
1500000US040131048024,040131048024,"Block Group 4, Census Tract 1048.02, Maricopa County, Arizona",870
1500000US040131048025,040131048025,"Block Group 5, Census Tract 1048.02, Maricopa County, Arizona",819
1500000US040131049001,040131049001,"Block Group 1, Census Tract 1049, Maricopa County, Arizona",1155
1500000US040131049002,040131049002,"Block Group 2, Census Tract 1049, Maricopa County, Arizona",1149
1500000US040131049003,040131049003,"Block Group 3, Census Tract 1049, Maricopa County, Arizona",1699
1500000US040131050021,040131050021,"Block Group 1, Census Tract 1050.02, Maricopa County, Arizona",788
1500000US040131050022,040131050022,"Block Group 2, Census Tract 1050.02, Maricopa County, Arizona",1786
1500000US040131050031,040131050031,"Block Group 1, Census Tract 1050.03, Maricopa County, Arizona",2253
1500000US040131050032,040131050032,"Block Group 2, Census Tract 1050.03, Maricopa County, Arizona",2296
1500000US040131050041,040131050041,"Block Group 1, Census Tract 1050.04, Maricopa County, Arizona",1285
1500000US040131050042,040131050042,"Block Group 2, Census Tract 1050.04, Maricopa County, Arizona",805
1500000US040131050043,040131050043,"Block Group 3, Census Tract 1050.04, Maricopa County, Arizona",1024
1500000US040131051011,040131051011,"Block Group 1, Census Tract 1051.01, Maricopa County, Arizona",1022
1500000US040131051012,040131051012,"Block Group 2, Census Tract 1051.01, Maricopa County, Arizona",1846
1500000US040131051013,040131051013,"Block Group 3, Census Tract 1051.01, Maricopa County, Arizona",1549
1500000US040131051021,040131051021,"Block Group 1, Census Tract 1051.02, Maricopa County, Arizona",806
1500000US040131051022,040131051022,"Block Group 2, Census Tract 1051.02, Maricopa County, Arizona",1472
1500000US040131051023,040131051023,"Block Group 3, Census Tract 1051.02, Maricopa County, Arizona",1118
1500000US040131051024,040131051024,"Block Group 4, Census Tract 1051.02, Maricopa County, Arizona",769
1500000US040131051031,040131051031,"Block Group 1, Census Tract 1051.03, Maricopa County, Arizona",718
1500000US040131051032,040131051032,"Block Group 2, Census Tract 1051.03, Maricopa County, Arizona",792
1500000US040131051033,040131051033,"Block Group 3, Census Tract 1051.03, Maricopa County, Arizona",1507
1500000US040131052001,040131052001,"Block Group 1, Census Tract 1052, Maricopa County, Arizona",998
1500000US040131052002,040131052002,"Block Group 2, Census Tract 1052, Maricopa County, Arizona",1503
1500000US040131052003,040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",1560
1500000US040131052004,040131052004,"Block Group 4, Census Tract 1052, Maricopa County, Arizona",1758
1500000US040131053001,040131053001,"Block Group 1, Census Tract 1053, Maricopa County, Arizona",1599
1500000US040131053002,040131053002,"Block Group 2, Census Tract 1053, Maricopa County, Arizona",1965
1500000US040131053003,040131053003,"Block Group 3, Census Tract 1053, Maricopa County, Arizona",1431
1500000US040131054001,040131054001,"Block Group 1, Census Tract 1054, Maricopa County, Arizona",1206
1500000US040131054002,040131054002,"Block Group 2, Census Tract 1054, Maricopa County, Arizona",1127
1500000US040131054003,040131054003,"Block Group 3, Census Tract 1054, Maricopa County, Arizona",1270
1500000US040131055011,040131055011,"Block Group 1, Census Tract 1055.01, Maricopa County, Arizona",1280
1500000US040131055012,040131055012,"Block Group 2, Census Tract 1055.01, Maricopa County, Arizona",1075
1500000US040131055021,040131055021,"Block Group 1, Census Tract 1055.02, Maricopa County, Arizona",1003
1500000US040131055022,040131055022,"Block Group 2, Census Tract 1055.02, Maricopa County, Arizona",888
1500000US040131055031,040131055031,"Block Group 1, Census Tract 1055.03, Maricopa County, Arizona",414
1500000US040131055032,040131055032,"Block Group 2, Census Tract 1055.03, Maricopa County, Arizona",1145
1500000US040131055033,040131055033,"Block Group 3, Census Tract 1055.03, Maricopa County, Arizona",1720
1500000US040131056011,040131056011,"Block Group 1, Census Tract 1056.01, Maricopa County, Arizona",2048
1500000US040131056012,040131056012,"Block Group 2, Census Tract 1056.01, Maricopa County, Arizona",1743
1500000US040131056021,040131056021,"Block Group 1, Census Tract 1056.02, Maricopa County, Arizona",1156
1500000US040131056022,040131056022,"Block Group 2, Census Tract 1056.02, Maricopa County, Arizona",2804
1500000US040131056023,040131056023,"Block Group 3, Census Tract 1056.02, Maricopa County, Arizona",1983
1500000US040131057011,040131057011,"Block Group 1, Census Tract 1057.01, Maricopa County, Arizona",1740
1500000US040131057012,040131057012,"Block Group 2, Census Tract 1057.01, Maricopa County, Arizona",1686
1500000US040131057021,040131057021,"Block Group 1, Census Tract 1057.02, Maricopa County, Arizona",1958
1500000US040131057022,040131057022,"Block Group 2, Census Tract 1057.02, Maricopa County, Arizona",1817
1500000US040131058001,040131058001,"Block Group 1, Census Tract 1058, Maricopa County, Arizona",1420
1500000US040131058002,040131058002,"Block Group 2, Census Tract 1058, Maricopa County, Arizona",1719
1500000US040131058003,040131058003,"Block Group 3, Census Tract 1058, Maricopa County, Arizona",1637
1500000US040131058004,040131058004,"Block Group 4, Census Tract 1058, Maricopa County, Arizona",1522
1500000US040131059001,040131059001,"Block Group 1, Census Tract 1059, Maricopa County, Arizona",1568
1500000US040131059002,040131059002,"Block Group 2, Census Tract 1059, Maricopa County, Arizona",1717
1500000US040131059003,040131059003,"Block Group 3, Census Tract 1059, Maricopa County, Arizona",1671
1500000US040131060011,040131060011,"Block Group 1, Census Tract 1060.01, Maricopa County, Arizona",1671
1500000US040131060021,040131060021,"Block Group 1, Census Tract 1060.02, Maricopa County, Arizona",1449
1500000US040131060022,040131060022,"Block Group 2, Census Tract 1060.02, Maricopa County, Arizona",799
1500000US040131060031,040131060031,"Block Group 1, Census Tract 1060.03, Maricopa County, Arizona",1624
1500000US040131060032,040131060032,"Block Group 2, Census Tract 1060.03, Maricopa County, Arizona",1551
1500000US040131061001,040131061001,"Block Group 1, Census Tract 1061, Maricopa County, Arizona",1111
1500000US040131061002,040131061002,"Block Group 2, Census Tract 1061, Maricopa County, Arizona",1003
1500000US040131061003,040131061003,"Block Group 3, Census Tract 1061, Maricopa County, Arizona",1280
1500000US040131061004,040131061004,"Block Group 4, Census Tract 1061, Maricopa County, Arizona",858
1500000US040131061005,040131061005,"Block Group 5, Census Tract 1061, Maricopa County, Arizona",1030
1500000US040131062001,040131062001,"Block Group 1, Census Tract 1062, Maricopa County, Arizona",1670
1500000US040131062002,040131062002,"Block Group 2, Census Tract 1062, Maricopa County, Arizona",1615
1500000US040131063001,040131063001,"Block Group 1, Census Tract 1063, Maricopa County, Arizona",1158
1500000US040131063002,040131063002,"Block Group 2, Census Tract 1063, Maricopa County, Arizona",1295
1500000US040131063003,040131063003,"Block Group 3, Census Tract 1063, Maricopa County, Arizona",1381
1500000US040131063004,040131063004,"Block Group 4, Census Tract 1063, Maricopa County, Arizona",1259
1500000US040131064001,040131064001,"Block Group 1, Census Tract 1064, Maricopa County, Arizona",1229
1500000US040131064002,040131064002,"Block Group 2, Census Tract 1064, Maricopa County, Arizona",1503
1500000US040131065011,040131065011,"Block Group 1, Census Tract 1065.01, Maricopa County, Arizona",1526
1500000US040131065012,040131065012,"Block Group 2, Census Tract 1065.01, Maricopa County, Arizona",1351
1500000US040131065021,040131065021,"Block Group 1, Census Tract 1065.02, Maricopa County, Arizona",1130
1500000US040131065022,040131065022,"Block Group 2, Census Tract 1065.02, Maricopa County, Arizona",1290
1500000US040131065023,040131065023,"Block Group 3, Census Tract 1065.02, Maricopa County, Arizona",1122
1500000US040131066001,040131066001,"Block Group 1, Census Tract 1066, Maricopa County, Arizona",1898
1500000US040131066002,040131066002,"Block Group 2, Census Tract 1066, Maricopa County, Arizona",1709
1500000US040131067011,040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",1563
1500000US040131067012,040131067012,"Block Group 2, Census Tract 1067.01, Maricopa County, Arizona",1228
1500000US040131067013,040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",1170
1500000US040131067021,040131067021,"Block Group 1, Census Tract 1067.02, Maricopa County, Arizona",1213
1500000US040131067031,040131067031,"Block Group 1, Census Tract 1067.03, Maricopa County, Arizona",960
1500000US040131067032,040131067032,"Block Group 2, Census Tract 1067.03, Maricopa County, Arizona",1069
1500000US040131068011,040131068011,"Block Group 1, Census Tract 1068.01, Maricopa County, Arizona",1440
1500000US040131068012,040131068012,"Block Group 2, Census Tract 1068.01, Maricopa County, Arizona",1613
1500000US040131068013,040131068013,"Block Group 3, Census Tract 1068.01, Maricopa County, Arizona",888
1500000US040131068021,040131068021,"Block Group 1, Census Tract 1068.02, Maricopa County, Arizona",1270
1500000US040131068022,040131068022,"Block Group 2, Census Tract 1068.02, Maricopa County, Arizona",1157
1500000US040131068023,040131068023,"Block Group 3, Census Tract 1068.02, Maricopa County, Arizona",821
1500000US040131069001,040131069001,"Block Group 1, Census Tract 1069, Maricopa County, Arizona",1385
1500000US040131069002,040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",1891
1500000US040131069003,040131069003,"Block Group 3, Census Tract 1069, Maricopa County, Arizona",1576
1500000US040131069004,040131069004,"Block Group 4, Census Tract 1069, Maricopa County, Arizona",2225
1500000US040131070001,040131070001,"Block Group 1, Census Tract 1070, Maricopa County, Arizona",1715
1500000US040131070002,040131070002,"Block Group 2, Census Tract 1070, Maricopa County, Arizona",1874
1500000US040131070003,040131070003,"Block Group 3, Census Tract 1070, Maricopa County, Arizona",2058
