GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
1500000US040130927162,040130927162,"Block Group 2, Census Tract 927.16, Maricopa County, Arizona",50278,14344
1500000US040130927163,040130927163,"Block Group 3, Census Tract 927.16, Maricopa County, Arizona",43750,50700
1500000US040130927171,040130927171,"Block Group 1, Census Tract 927.17, Maricopa County, Arizona",30272,9823
1500000US040130927172,040130927172,"Block Group 2, Census Tract 927.17, Maricopa County, Arizona",51327,6420
1500000US040130927181,040130927181,"Block Group 1, Census Tract 927.18, Maricopa County, Arizona",72708,34740
1500000US040130927182,040130927182,"Block Group 2, Census Tract 927.18, Maricopa County, Arizona",32262,19563
1500000US040130927191,040130927191,"Block Group 1, Census Tract 927.19, Maricopa County, Arizona",57692,35550
1500000US040130927192,040130927192,"Block Group 2, Census Tract 927.19, Maricopa County, Arizona",51979,11028
1500000US040130927201,040130927201,"Block Group 1, Census Tract 927.20, Maricopa County, Arizona",46917,17564
1500000US040130927202,040130927202,"Block Group 2, Census Tract 927.20, Maricopa County, Arizona",74091,25942
1500000US040130927203,040130927203,"Block Group 3, Census Tract 927.20, Maricopa County, Arizona",66750,21570
1500000US040130927204,040130927204,"Block Group 4, Census Tract 927.20, Maricopa County, Arizona",47000,13210
1500000US040130927211,040130927211,"Block Group 1, Census Tract 927.21, Maricopa County, Arizona",102989,7664
1500000US040130927212,040130927212,"Block Group 2, Census Tract 927.21, Maricopa County, Arizona",100250,40935
1500000US040130927231,040130927231,"Block Group 1, Census Tract 927.23, Maricopa County, Arizona",35454,3106
1500000US040130927232,040130927232,"Block Group 2, Census Tract 927.23, Maricopa County, Arizona",66078,11363
1500000US040130927241,040130927241,"Block Group 1, Census Tract 927.24, Maricopa County, Arizona",33469,5128
1500000US040130927242,040130927242,"Block Group 2, Census Tract 927.24, Maricopa County, Arizona",63287,20233
1500000US040130927243,040130927243,"Block Group 3, Census Tract 927.24, Maricopa County, Arizona",52788,7065
1500000US040130928011,040130928011,"Block Group 1, Census Tract 928.01, Maricopa County, Arizona",30000,28110
1500000US040130928012,040130928012,"Block Group 2, Census Tract 928.01, Maricopa County, Arizona",29597,9963
1500000US040130928013,040130928013,"Block Group 3, Census Tract 928.01, Maricopa County, Arizona",15192,7981
1500000US040130928014,040130928014,"Block Group 4, Census Tract 928.01, Maricopa County, Arizona",23068,5747
1500000US040130928021,040130928021,"Block Group 1, Census Tract 928.02, Maricopa County, Arizona",23173,9426
1500000US040130928022,040130928022,"Block Group 2, Census Tract 928.02, Maricopa County, Arizona",60804,29888
1500000US040130928023,040130928023,"Block Group 3, Census Tract 928.02, Maricopa County, Arizona",24632,6724
1500000US040130928024,040130928024,"Block Group 4, Census Tract 928.02, Maricopa County, Arizona",26408,5341
1500000US040130929001,040130929001,"Block Group 1, Census Tract 929, Maricopa County, Arizona",24907,5304
1500000US040130929002,040130929002,"Block Group 2, Census Tract 929, Maricopa County, Arizona",23422,4932
1500000US040130930011,040130930011,"Block Group 1, Census Tract 930.01, Maricopa County, Arizona",32558,11943
1500000US040130930012,040130930012,"Block Group 2, Census Tract 930.01, Maricopa County, Arizona",31184,11237
1500000US040130930013,040130930013,"Block Group 3, Census Tract 930.01, Maricopa County, Arizona",40625,10954
1500000US040130930021,040130930021,"Block Group 1, Census Tract 930.02, Maricopa County, Arizona",17736,7018
1500000US040130930022,040130930022,"Block Group 2, Census Tract 930.02, Maricopa County, Arizona",21046,6255
1500000US040130930023,040130930023,"Block Group 3, Census Tract 930.02, Maricopa County, Arizona",42250,20200
1500000US040130931011,040130931011,"Block Group 1, Census Tract 931.01, Maricopa County, Arizona",31675,2713
1500000US040130931012,040130931012,"Block Group 2, Census Tract 931.01, Maricopa County, Arizona",47120,29248
1500000US040130931013,040130931013,"Block Group 3, Census Tract 931.01, Maricopa County, Arizona",22031,21904
1500000US040130931014,040130931014,"Block Group 4, Census Tract 931.01, Maricopa County, Arizona",21758,4090
1500000US040130931041,040130931041,"Block Group 1, Census Tract 931.04, Maricopa County, Arizona",18833,3131
1500000US040130931042,040130931042,"Block Group 2, Census Tract 931.04, Maricopa County, Arizona",34286,14106
1500000US040130931043,040130931043,"Block Group 3, Census Tract 931.04, Maricopa County, Arizona",20446,18113
1500000US040130931044,040130931044,"Block Group 4, Census Tract 931.04, Maricopa County, Arizona",30559,13493
1500000US040130931051,040130931051,"Block Group 1, Census Tract 931.05, Maricopa County, Arizona",28906,14319
1500000US040130931052,040130931052,"Block Group 2, Census Tract 931.05, Maricopa County, Arizona",15580,5319
1500000US040130931053,040130931053,"Block Group 3, Census Tract 931.05, Maricopa County, Arizona",21682,4202
1500000US040130931054,040130931054,"Block Group 4, Census Tract 931.05, Maricopa County, Arizona",33183,4160
1500000US040130931061,040130931061,"Block Group 1, Census Tract 931.06, Maricopa County, Arizona",45000,17545
1500000US040130931062,040130931062,"Block Group 2, Census Tract 931.06, Maricopa County, Arizona",29932,12569
1500000US040130931063,040130931063,"Block Group 3, Census Tract 931.06, Maricopa County, Arizona",40857,13139
1500000US040130932001,040130932001,"Block Group 1, Census Tract 932, Maricopa County, Arizona",15985,5151
1500000US040130932002,040130932002,"Block Group 2, Census Tract 932, Maricopa County, Arizona",-,**
1500000US040130932003,040130932003,"Block Group 3, Census Tract 932, Maricopa County, Arizona",32338,16685
1500000US040131032051,040131032051,"Block Group 1, Census Tract 1032.05, Maricopa County, Arizona",101394,16430
1500000US040131032052,040131032052,"Block Group 2, Census Tract 1032.05, Maricopa County, Arizona",103977,16351
1500000US040131032061,040131032061,"Block Group 1, Census Tract 1032.06, Maricopa County, Arizona",104375,25003
1500000US040131032062,040131032062,"Block Group 2, Census Tract 1032.06, Maricopa County, Arizona",124583,15065
1500000US040131032071,040131032071,"Block Group 1, Census Tract 1032.07, Maricopa County, Arizona",94219,17768
1500000US040131032072,040131032072,"Block Group 2, Census Tract 1032.07, Maricopa County, Arizona",103472,29607
1500000US040131032081,040131032081,"Block Group 1, Census Tract 1032.08, Maricopa County, Arizona",104766,40708
1500000US040131032082,040131032082,"Block Group 2, Census Tract 1032.08, Maricopa County, Arizona",35129,11396
1500000US040131032083,040131032083,"Block Group 3, Census Tract 1032.08, Maricopa County, Arizona",78977,23582
1500000US040131032091,040131032091,"Block Group 1, Census Tract 1032.09, Maricopa County, Arizona",87679,29477
1500000US040131032092,040131032092,"Block Group 2, Census Tract 1032.09, Maricopa County, Arizona",53368,32574
1500000US040131032093,040131032093,"Block Group 3, Census Tract 1032.09, Maricopa County, Arizona",135897,26805
1500000US040131032094,040131032094,"Block Group 4, Census Tract 1032.09, Maricopa County, Arizona",71471,69744
1500000US040131032101,040131032101,"Block Group 1, Census Tract 1032.10, Maricopa County, Arizona",42939,33892
1500000US040131032102,040131032102,"Block Group 2, Census Tract 1032.10, Maricopa County, Arizona",41511,9170
1500000US040131032103,040131032103,"Block Group 3, Census Tract 1032.10, Maricopa County, Arizona",41458,5889
1500000US040131032104,040131032104,"Block Group 4, Census Tract 1032.10, Maricopa County, Arizona",44375,29794
1500000US040131032105,040131032105,"Block Group 5, Census Tract 1032.10, Maricopa County, Arizona",30670,21037
1500000US040131032106,040131032106,"Block Group 6, Census Tract 1032.10, Maricopa County, Arizona",51250,5280
1500000US040131032111,040131032111,"Block Group 1, Census Tract 1032.11, Maricopa County, Arizona",70250,18713
1500000US040131032112,040131032112,"Block Group 2, Census Tract 1032.11, Maricopa County, Arizona",83250,28647
1500000US040131032113,040131032113,"Block Group 3, Census Tract 1032.11, Maricopa County, Arizona",57286,9071
1500000US040131032121,040131032121,"Block Group 1, Census Tract 1032.12, Maricopa County, Arizona",120724,25341
1500000US040131032122,040131032122,"Block Group 2, Census Tract 1032.12, Maricopa County, Arizona",95369,15685
1500000US040131032123,040131032123,"Block Group 3, Census Tract 1032.12, Maricopa County, Arizona",113611,43430
1500000US040131032141,040131032141,"Block Group 1, Census Tract 1032.14, Maricopa County, Arizona",93750,15715
1500000US040131032142,040131032142,"Block Group 2, Census Tract 1032.14, Maricopa County, Arizona",101875,20099
1500000US040131032143,040131032143,"Block Group 3, Census Tract 1032.14, Maricopa County, Arizona",90417,14653
1500000US040131032151,040131032151,"Block Group 1, Census Tract 1032.15, Maricopa County, Arizona",87656,17068
1500000US040131032152,040131032152,"Block Group 2, Census Tract 1032.15, Maricopa County, Arizona",87750,36099
1500000US040131032161,040131032161,"Block Group 1, Census Tract 1032.16, Maricopa County, Arizona",113214,33219
1500000US040131032162,040131032162,"Block Group 2, Census Tract 1032.16, Maricopa County, Arizona",91902,35852
1500000US040131032163,040131032163,"Block Group 3, Census Tract 1032.16, Maricopa County, Arizona",68319,24556
1500000US040131032164,040131032164,"Block Group 4, Census Tract 1032.16, Maricopa County, Arizona",44960,19483
1500000US040131032171,040131032171,"Block Group 1, Census Tract 1032.17, Maricopa County, Arizona",90323,22550
1500000US040131032172,040131032172,"Block Group 2, Census Tract 1032.17, Maricopa County, Arizona",86033,31507
1500000US040131032173,040131032173,"Block Group 3, Census Tract 1032.17, Maricopa County, Arizona",125703,24886
1500000US040131032174,040131032174,"Block Group 4, Census Tract 1032.17, Maricopa County, Arizona",45250,21565
1500000US040131032191,040131032191,"Block Group 1, Census Tract 1032.19, Maricopa County, Arizona",70230,11030
1500000US040131032192,040131032192,"Block Group 2, Census Tract 1032.19, Maricopa County, Arizona",104191,24383
1500000US040131032193,040131032193,"Block Group 3, Census Tract 1032.19, Maricopa County, Arizona",74792,28613
1500000US040131032201,040131032201,"Block Group 1, Census Tract 1032.20, Maricopa County, Arizona",126912,43539
1500000US040131032202,040131032202,"Block Group 2, Census Tract 1032.20, Maricopa County, Arizona",85326,47741
1500000US040131032203,040131032203,"Block Group 3, Census Tract 1032.20, Maricopa County, Arizona",72614,29056
1500000US040131033021,040131033021,"Block Group 1, Census Tract 1033.02, Maricopa County, Arizona",38162,8478
1500000US040131033022,040131033022,"Block Group 2, Census Tract 1033.02, Maricopa County, Arizona",60660,14375
1500000US040131033023,040131033023,"Block Group 3, Census Tract 1033.02, Maricopa County, Arizona",39327,17808
1500000US040131033024,040131033024,"Block Group 4, Census Tract 1033.02, Maricopa County, Arizona",28083,13116
1500000US040131033031,040131033031,"Block Group 1, Census Tract 1033.03, Maricopa County, Arizona",84375,33390
1500000US040131033032,040131033032,"Block Group 2, Census Tract 1033.03, Maricopa County, Arizona",42340,7471
1500000US040131033033,040131033033,"Block Group 3, Census Tract 1033.03, Maricopa County, Arizona",59764,12674
1500000US040131033041,040131033041,"Block Group 1, Census Tract 1033.04, Maricopa County, Arizona",31356,8330
1500000US040131033042,040131033042,"Block Group 2, Census Tract 1033.04, Maricopa County, Arizona",34722,14051
1500000US040131033043,040131033043,"Block Group 3, Census Tract 1033.04, Maricopa County, Arizona",26591,6428
1500000US040131033051,040131033051,"Block Group 1, Census Tract 1033.05, Maricopa County, Arizona",26993,9398
1500000US040131033052,040131033052,"Block Group 2, Census Tract 1033.05, Maricopa County, Arizona",33952,17661
1500000US040131033061,040131033061,"Block Group 1, Census Tract 1033.06, Maricopa County, Arizona",27420,11690
1500000US040131033062,040131033062,"Block Group 2, Census Tract 1033.06, Maricopa County, Arizona",25700,7529
1500000US040131034001,040131034001,"Block Group 1, Census Tract 1034, Maricopa County, Arizona",53750,16674
1500000US040131034002,040131034002,"Block Group 2, Census Tract 1034, Maricopa County, Arizona",47277,39503
1500000US040131034003,040131034003,"Block Group 3, Census Tract 1034, Maricopa County, Arizona",72545,32034
1500000US040131035011,040131035011,"Block Group 1, Census Tract 1035.01, Maricopa County, Arizona",52708,13602
1500000US040131035012,040131035012,"Block Group 2, Census Tract 1035.01, Maricopa County, Arizona",81250,27485
1500000US040131035013,040131035013,"Block Group 3, Census Tract 1035.01, Maricopa County, Arizona",97308,19588
1500000US040131035021,040131035021,"Block Group 1, Census Tract 1035.02, Maricopa County, Arizona",51264,13353
1500000US040131035022,040131035022,"Block Group 2, Census Tract 1035.02, Maricopa County, Arizona",47939,19161
1500000US040131035023,040131035023,"Block Group 3, Census Tract 1035.02, Maricopa County, Arizona",48654,20514
1500000US040131035024,040131035024,"Block Group 4, Census Tract 1035.02, Maricopa County, Arizona",25536,32329
1500000US040131035025,040131035025,"Block Group 5, Census Tract 1035.02, Maricopa County, Arizona",66914,17856
1500000US040131036041,040131036041,"Block Group 1, Census Tract 1036.04, Maricopa County, Arizona",34446,4792
1500000US040131036042,040131036042,"Block Group 2, Census Tract 1036.04, Maricopa County, Arizona",73359,35371
1500000US040131036043,040131036043,"Block Group 3, Census Tract 1036.04, Maricopa County, Arizona",44773,10714
1500000US040131036051,040131036051,"Block Group 1, Census Tract 1036.05, Maricopa County, Arizona",98456,19917
1500000US040131036052,040131036052,"Block Group 2, Census Tract 1036.05, Maricopa County, Arizona",83839,9694
1500000US040131036053,040131036053,"Block Group 3, Census Tract 1036.05, Maricopa County, Arizona",78661,37008
1500000US040131036054,040131036054,"Block Group 4, Census Tract 1036.05, Maricopa County, Arizona",115667,24746
1500000US040131036061,040131036061,"Block Group 1, Census Tract 1036.06, Maricopa County, Arizona",36875,16212
1500000US040131036062,040131036062,"Block Group 2, Census Tract 1036.06, Maricopa County, Arizona",61481,20375
1500000US040131036063,040131036063,"Block Group 3, Census Tract 1036.06, Maricopa County, Arizona",52188,8971
1500000US040131036071,040131036071,"Block Group 1, Census Tract 1036.07, Maricopa County, Arizona",51523,6878
1500000US040131036072,040131036072,"Block Group 2, Census Tract 1036.07, Maricopa County, Arizona",97000,30200
1500000US040131036073,040131036073,"Block Group 3, Census Tract 1036.07, Maricopa County, Arizona",96042,26187
1500000US040131036074,040131036074,"Block Group 4, Census Tract 1036.07, Maricopa County, Arizona",74844,18625
1500000US040131036081,040131036081,"Block Group 1, Census Tract 1036.08, Maricopa County, Arizona",73140,9645
1500000US040131036082,040131036082,"Block Group 2, Census Tract 1036.08, Maricopa County, Arizona",43109,4343
1500000US040131036091,040131036091,"Block Group 1, Census Tract 1036.09, Maricopa County, Arizona",71563,36212
1500000US040131036092,040131036092,"Block Group 2, Census Tract 1036.09, Maricopa County, Arizona",57287,10581
1500000US040131036093,040131036093,"Block Group 3, Census Tract 1036.09, Maricopa County, Arizona",27824,3544
1500000US040131036094,040131036094,"Block Group 4, Census Tract 1036.09, Maricopa County, Arizona",25747,4575
1500000US040131036111,040131036111,"Block Group 1, Census Tract 1036.11, Maricopa County, Arizona",73409,28599
1500000US040131036112,040131036112,"Block Group 2, Census Tract 1036.11, Maricopa County, Arizona",96065,32414
1500000US040131036113,040131036113,"Block Group 3, Census Tract 1036.11, Maricopa County, Arizona",79512,16539
1500000US040131036121,040131036121,"Block Group 1, Census Tract 1036.12, Maricopa County, Arizona",32925,7857
1500000US040131036122,040131036122,"Block Group 2, Census Tract 1036.12, Maricopa County, Arizona",73681,17898
1500000US040131036123,040131036123,"Block Group 3, Census Tract 1036.12, Maricopa County, Arizona",86583,21226
1500000US040131036124,040131036124,"Block Group 4, Census Tract 1036.12, Maricopa County, Arizona",30742,5963
1500000US040131036141,040131036141,"Block Group 1, Census Tract 1036.14, Maricopa County, Arizona",64792,14988
1500000US040131036142,040131036142,"Block Group 2, Census Tract 1036.14, Maricopa County, Arizona",109875,57817
1500000US040131036151,040131036151,"Block Group 1, Census Tract 1036.15, Maricopa County, Arizona",24917,12233
1500000US040131036152,040131036152,"Block Group 2, Census Tract 1036.15, Maricopa County, Arizona",22440,5366
1500000US040131036153,040131036153,"Block Group 3, Census Tract 1036.15, Maricopa County, Arizona",21908,12060
1500000US040131037011,040131037011,"Block Group 1, Census Tract 1037.01, Maricopa County, Arizona",28472,20563
1500000US040131037012,040131037012,"Block Group 2, Census Tract 1037.01, Maricopa County, Arizona",59250,23114
1500000US040131037013,040131037013,"Block Group 3, Census Tract 1037.01, Maricopa County, Arizona",19938,16309
1500000US040131037021,040131037021,"Block Group 1, Census Tract 1037.02, Maricopa County, Arizona",51557,15130
1500000US040131037022,040131037022,"Block Group 2, Census Tract 1037.02, Maricopa County, Arizona",62431,14825
1500000US040131037023,040131037023,"Block Group 3, Census Tract 1037.02, Maricopa County, Arizona",34063,17105
1500000US040131039001,040131039001,"Block Group 1, Census Tract 1039, Maricopa County, Arizona",50239,26283
1500000US040131039002,040131039002,"Block Group 2, Census Tract 1039, Maricopa County, Arizona",34242,19169
1500000US040131039003,040131039003,"Block Group 3, Census Tract 1039, Maricopa County, Arizona",21379,11009
1500000US040131039004,040131039004,"Block Group 4, Census Tract 1039, Maricopa County, Arizona",40760,7184
1500000US040131040001,040131040001,"Block Group 1, Census Tract 1040, Maricopa County, Arizona",24387,9990
1500000US040131040002,040131040002,"Block Group 2, Census Tract 1040, Maricopa County, Arizona",48236,7368
1500000US040131040003,040131040003,"Block Group 3, Census Tract 1040, Maricopa County, Arizona",63859,11679
1500000US040131040004,040131040004,"Block Group 4, Census Tract 1040, Maricopa County, Arizona",40788,12979
1500000US040131041001,040131041001,"Block Group 1, Census Tract 1041, Maricopa County, Arizona",35438,17814
1500000US040131041002,040131041002,"Block Group 2, Census Tract 1041, Maricopa County, Arizona",43000,13403
1500000US040131041003,040131041003,"Block Group 3, Census Tract 1041, Maricopa County, Arizona",77875,16046
1500000US040131041004,040131041004,"Block Group 4, Census Tract 1041, Maricopa County, Arizona",43906,23542
1500000US040131042021,040131042021,"Block Group 1, Census Tract 1042.02, Maricopa County, Arizona",55750,26019
1500000US040131042022,040131042022,"Block Group 2, Census Tract 1042.02, Maricopa County, Arizona",62440,22439
1500000US040131042023,040131042023,"Block Group 3, Census Tract 1042.02, Maricopa County, Arizona",70473,23848
1500000US040131042031,040131042031,"Block Group 1, Census Tract 1042.03, Maricopa County, Arizona",64700,22135
1500000US040131042032,040131042032,"Block Group 2, Census Tract 1042.03, Maricopa County, Arizona",53864,29378
1500000US040131042033,040131042033,"Block Group 3, Census Tract 1042.03, Maricopa County, Arizona",43774,10062
1500000US040131042034,040131042034,"Block Group 4, Census Tract 1042.03, Maricopa County, Arizona",60833,19917
1500000US040131042035,040131042035,"Block Group 5, Census Tract 1042.03, Maricopa County, Arizona",57955,10018
1500000US040131042041,040131042041,"Block Group 1, Census Tract 1042.04, Maricopa County, Arizona",53214,11220
1500000US040131042042,040131042042,"Block Group 2, Census Tract 1042.04, Maricopa County, Arizona",58729,14540
1500000US040131042051,040131042051,"Block Group 1, Census Tract 1042.05, Maricopa County, Arizona",47457,17723
1500000US040131042052,040131042052,"Block Group 2, Census Tract 1042.05, Maricopa County, Arizona",34763,7478
1500000US040131042053,040131042053,"Block Group 3, Census Tract 1042.05, Maricopa County, Arizona",67679,24344
1500000US040131042054,040131042054,"Block Group 4, Census Tract 1042.05, Maricopa County, Arizona",21458,24094
1500000US040131042061,040131042061,"Block Group 1, Census Tract 1042.06, Maricopa County, Arizona",46750,9216
1500000US040131042062,040131042062,"Block Group 2, Census Tract 1042.06, Maricopa County, Arizona",26806,18791
1500000US040131042063,040131042063,"Block Group 3, Census Tract 1042.06, Maricopa County, Arizona",62500,9693
1500000US040131042071,040131042071,"Block Group 1, Census Tract 1042.07, Maricopa County, Arizona",63981,5564
1500000US040131042072,040131042072,"Block Group 2, Census Tract 1042.07, Maricopa County, Arizona",77667,8091
1500000US040131042073,040131042073,"Block Group 3, Census Tract 1042.07, Maricopa County, Arizona",38438,11805
1500000US040131042121,040131042121,"Block Group 1, Census Tract 1042.12, Maricopa County, Arizona",31016,22521
1500000US040131042122,040131042122,"Block Group 2, Census Tract 1042.12, Maricopa County, Arizona",61743,11775
1500000US040131042123,040131042123,"Block Group 3, Census Tract 1042.12, Maricopa County, Arizona",59018,11432
1500000US040131042124,040131042124,"Block Group 4, Census Tract 1042.12, Maricopa County, Arizona",73782,31947
1500000US040131042141,040131042141,"Block Group 1, Census Tract 1042.14, Maricopa County, Arizona",79688,24131
1500000US040131042142,040131042142,"Block Group 2, Census Tract 1042.14, Maricopa County, Arizona",71625,33410
1500000US040131042151,040131042151,"Block Group 1, Census Tract 1042.15, Maricopa County, Arizona",34730,7370
1500000US040131042152,040131042152,"Block Group 2, Census Tract 1042.15, Maricopa County, Arizona",24353,8349
1500000US040131042153,040131042153,"Block Group 3, Census Tract 1042.15, Maricopa County, Arizona",72734,25982
1500000US040131042154,040131042154,"Block Group 4, Census Tract 1042.15, Maricopa County, Arizona",64271,15333
1500000US040131042155,040131042155,"Block Group 5, Census Tract 1042.15, Maricopa County, Arizona",65559,18737
1500000US040131042161,040131042161,"Block Group 1, Census Tract 1042.16, Maricopa County, Arizona",26576,7342
1500000US040131042162,040131042162,"Block Group 2, Census Tract 1042.16, Maricopa County, Arizona",73750,15560
1500000US040131042163,040131042163,"Block Group 3, Census Tract 1042.16, Maricopa County, Arizona",66856,17116
1500000US040131042171,040131042171,"Block Group 1, Census Tract 1042.17, Maricopa County, Arizona",77796,19991
1500000US040131042172,040131042172,"Block Group 2, Census Tract 1042.17, Maricopa County, Arizona",65369,8977
1500000US040131042173,040131042173,"Block Group 3, Census Tract 1042.17, Maricopa County, Arizona",35853,4122
1500000US040131042181,040131042181,"Block Group 1, Census Tract 1042.18, Maricopa County, Arizona",65435,27000
1500000US040131042182,040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",70694,13304
1500000US040131042183,040131042183,"Block Group 3, Census Tract 1042.18, Maricopa County, Arizona",40888,2449
1500000US040131042191,040131042191,"Block Group 1, Census Tract 1042.19, Maricopa County, Arizona",82944,10608
1500000US040131042192,040131042192,"Block Group 2, Census Tract 1042.19, Maricopa County, Arizona",50938,11483
1500000US040131042211,040131042211,"Block Group 1, Census Tract 1042.21, Maricopa County, Arizona",71010,17758
1500000US040131042212,040131042212,"Block Group 2, Census Tract 1042.21, Maricopa County, Arizona",60953,7942
1500000US040131042213,040131042213,"Block Group 3, Census Tract 1042.21, Maricopa County, Arizona",55337,15644
1500000US040131042214,040131042214,"Block Group 4, Census Tract 1042.21, Maricopa County, Arizona",60341,13746
1500000US040131042221,040131042221,"Block Group 1, Census Tract 1042.22, Maricopa County, Arizona",73264,26374
1500000US040131042222,040131042222,"Block Group 2, Census Tract 1042.22, Maricopa County, Arizona",69091,20338
1500000US040131042223,040131042223,"Block Group 3, Census Tract 1042.22, Maricopa County, Arizona",61055,21399
1500000US040131042224,040131042224,"Block Group 4, Census Tract 1042.22, Maricopa County, Arizona",51202,2849
1500000US040131042231,040131042231,"Block Group 1, Census Tract 1042.23, Maricopa County, Arizona",105921,8175
1500000US040131042232,040131042232,"Block Group 2, Census Tract 1042.23, Maricopa County, Arizona",86979,45919
1500000US040131042241,040131042241,"Block Group 1, Census Tract 1042.24, Maricopa County, Arizona",26136,20654
1500000US040131042242,040131042242,"Block Group 2, Census Tract 1042.24, Maricopa County, Arizona",64850,27304
1500000US040131042243,040131042243,"Block Group 3, Census Tract 1042.24, Maricopa County, Arizona",18623,11246
1500000US040131042244,040131042244,"Block Group 4, Census Tract 1042.24, Maricopa County, Arizona",99375,31608
1500000US040131042251,040131042251,"Block Group 1, Census Tract 1042.25, Maricopa County, Arizona",50610,12458
1500000US040131042252,040131042252,"Block Group 2, Census Tract 1042.25, Maricopa County, Arizona",85313,30610
1500000US040131042253,040131042253,"Block Group 3, Census Tract 1042.25, Maricopa County, Arizona",65208,10087
1500000US040131042261,040131042261,"Block Group 1, Census Tract 1042.26, Maricopa County, Arizona",34063,14927
1500000US040131042262,040131042262,"Block Group 2, Census Tract 1042.26, Maricopa County, Arizona",72773,13357
1500000US040131042263,040131042263,"Block Group 3, Census Tract 1042.26, Maricopa County, Arizona",29261,6025
1500000US040131042264,040131042264,"Block Group 4, Census Tract 1042.26, Maricopa County, Arizona",67875,13337
1500000US040131042271,040131042271,"Block Group 1, Census Tract 1042.27, Maricopa County, Arizona",56429,7226
1500000US040131042272,040131042272,"Block Group 2, Census Tract 1042.27, Maricopa County, Arizona",68472,17559
1500000US040131043011,040131043011,"Block Group 1, Census Tract 1043.01, Maricopa County, Arizona",41181,17932
1500000US040131043012,040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",53147,3814
1500000US040131043021,040131043021,"Block Group 1, Census Tract 1043.02, Maricopa County, Arizona",39244,14135
1500000US040131043022,040131043022,"Block Group 2, Census Tract 1043.02, Maricopa County, Arizona",37439,17663
1500000US040131044011,040131044011,"Block Group 1, Census Tract 1044.01, Maricopa County, Arizona",42060,5531
1500000US040131044012,040131044012,"Block Group 2, Census Tract 1044.01, Maricopa County, Arizona",22227,7571
1500000US040131044013,040131044013,"Block Group 3, Census Tract 1044.01, Maricopa County, Arizona",25779,4776
1500000US040131044021,040131044021,"Block Group 1, Census Tract 1044.02, Maricopa County, Arizona",34676,9552
1500000US040131045011,040131045011,"Block Group 1, Census Tract 1045.01, Maricopa County, Arizona",36397,16806
1500000US040131045012,040131045012,"Block Group 2, Census Tract 1045.01, Maricopa County, Arizona",21250,10754
1500000US040131045013,040131045013,"Block Group 3, Census Tract 1045.01, Maricopa County, Arizona",31250,14591
1500000US040131045021,040131045021,"Block Group 1, Census Tract 1045.02, Maricopa County, Arizona",23953,5940
1500000US040131045022,040131045022,"Block Group 2, Census Tract 1045.02, Maricopa County, Arizona",23618,4861
1500000US040131045023,040131045023,"Block Group 3, Census Tract 1045.02, Maricopa County, Arizona",27813,15091
1500000US040131046001,040131046001,"Block Group 1, Census Tract 1046, Maricopa County, Arizona",50556,26410
1500000US040131046002,040131046002,"Block Group 2, Census Tract 1046, Maricopa County, Arizona",26667,11401
1500000US040131046003,040131046003,"Block Group 3, Census Tract 1046, Maricopa County, Arizona",37222,5683
1500000US040131047011,040131047011,"Block Group 1, Census Tract 1047.01, Maricopa County, Arizona",24514,11327
1500000US040131047012,040131047012,"Block Group 2, Census Tract 1047.01, Maricopa County, Arizona",64063,2903
1500000US040131047013,040131047013,"Block Group 3, Census Tract 1047.01, Maricopa County, Arizona",46806,10769
1500000US040131047021,040131047021,"Block Group 1, Census Tract 1047.02, Maricopa County, Arizona",26299,4547
1500000US040131047022,040131047022,"Block Group 2, Census Tract 1047.02, Maricopa County, Arizona",18472,15439
1500000US040131047023,040131047023,"Block Group 3, Census Tract 1047.02, Maricopa County, Arizona",34444,19027
1500000US040131047024,040131047024,"Block Group 4, Census Tract 1047.02, Maricopa County, Arizona",26296,1846
1500000US040131048011,040131048011,"Block Group 1, Census Tract 1048.01, Maricopa County, Arizona",99871,7879
1500000US040131048012,040131048012,"Block Group 2, Census Tract 1048.01, Maricopa County, Arizona",85813,52882
1500000US040131048021,040131048021,"Block Group 1, Census Tract 1048.02, Maricopa County, Arizona",87054,23340
1500000US040131048022,040131048022,"Block Group 2, Census Tract 1048.02, Maricopa County, Arizona",36131,20640
1500000US040131048023,040131048023,"Block Group 3, Census Tract 1048.02, Maricopa County, Arizona",100417,24449
1500000US040131048024,040131048024,"Block Group 4, Census Tract 1048.02, Maricopa County, Arizona",56767,15922
1500000US040131048025,040131048025,"Block Group 5, Census Tract 1048.02, Maricopa County, Arizona",29850,15272
1500000US040131049001,040131049001,"Block Group 1, Census Tract 1049, Maricopa County, Arizona",67321,23344
1500000US040131049002,040131049002,"Block Group 2, Census Tract 1049, Maricopa County, Arizona",64559,36540
1500000US040131049003,040131049003,"Block Group 3, Census Tract 1049, Maricopa County, Arizona",72625,8966
1500000US040131050021,040131050021,"Block Group 1, Census Tract 1050.02, Maricopa County, Arizona",76250,47634
1500000US040131050022,040131050022,"Block Group 2, Census Tract 1050.02, Maricopa County, Arizona",122083,37839
1500000US040131050031,040131050031,"Block Group 1, Census Tract 1050.03, Maricopa County, Arizona",128514,32106
